Book Name,Page No,Image URL,Status Code
Where in the World Would You Go Today,21,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_12.jpg,200
Where in the World Would You Go Today,22,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_12.jpg,200
Where in the World Would You Go Today,23,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_12.jpg,200
Where in the World Would You Go Today,24,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_12.jpg,200
H_Hair,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Hair_1.jpg,200
H_Hair,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Hair_2.jpg,200
H_Hair,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Hair_3.jpg,200
H_Hair,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Hair_4.jpg,200
H_Hair,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Hair_5.jpg,200
H_Hair,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Hair_6.jpg,200
H_Hair,7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Hair_7.jpg,200
P_Pairs,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Pairs_1.jpg,200
P_Pairs,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Pairs_2.jpg,200
P_Pairs,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Pairs_3.jpg,200
P_Pairs,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Pairs_4.jpg,200
P_Pairs,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Pairs_5.jpg,200
P_Pairs,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Pairs_6.jpg,200
P_Pairs,7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Pairs_7.jpg,200
S_Six Silly Sailors,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Six_Silly_Sailors_1.jpg,200
S_Six Silly Sailors,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Six_Silly_Sailors_2.jpg,200
S_Six Silly Sailors,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Six_Silly_Sailors_3.jpg,200
S_Six Silly Sailors,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Six_Silly_Sailors_4.jpg,200
S_Six Silly Sailors,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Six_Silly_Sailors_5.jpg,200
S_Six Silly Sailors,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Six_Silly_Sailors_6.jpg,200
V_Family Vacation,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Family_Vacation_1.jpg,200
V_Family Vacation,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Family_Vacation_2.jpg,200
